"","Ensembl.ID","HGNC.ID","HGNC.symbol","RelEffect","AbsEffect","p"
"519","ENSG00000140575","HGNC:6110","IQGAP1",-0.429664963992417,-109.426634807636,0.0364583333333333
"520","ENSG00000130520","HGNC:17259","LSM4",-0.431062106468025,-22.4263734912589,0.0261780104712042
"521","ENSG00000130402","HGNC:166","ACTN4",-0.433353210119366,-13.2680235538649,0.015
"522","ENSG00000109670","HGNC:16712","FBXW7",-0.435547261862188,-27.065400501696,0.0103092783505155
"523","ENSG00000184678","HGNC:4760","H2BC21",-0.438697242978579,-13.8228371129497,0.00568181818181818
"524","ENSG00000125818","HGNC:9571","PSMF1",-0.440360330089929,-55.5551384765659,0.02
"525","ENSG00000120063","HGNC:4381","GNA13",-0.456819421861931,-13.6721117202097,0.035
"526","ENSG00000086065","HGNC:26942","CHMP5",-0.456906714508647,-87.5980283668062,0.00531914893617021
"527","ENSG00000137574","HGNC:17843","TGS1",-0.457632705430709,-10.3057999651141,0.03
"528","ENSG00000168090","HGNC:21749","COPS6",-0.463762064146144,-126.25119650298,0.0382513661202186
"529","ENSG00000241468","HGNC:848","ATP5MF",-0.466493582849015,-524.251569103775,0.00523560209424084
"530","ENSG00000165140","HGNC:3606","FBP1",-0.468080894198782,-33.9666800810943,0.025
"531","ENSG00000143437","HGNC:700","ARNT",-0.476328310707953,-13.2306729691406,0.045
"532","ENSG00000172757","HGNC:1874","CFL1",-0.482117986962323,-245.895708914851,0.0478723404255319
"533","ENSG00000140262","HGNC:11623","TCF12",-0.485848255723194,-29.9269706621525,0.025
"534","ENSG00000127022","HGNC:1473","CANX",-0.493888410752441,-188.907394491401,0.01
"535","ENSG00000205302","HGNC:11173","SNX2",-0.495792562496056,-50.3337523621563,0.02
"536","ENSG00000136436","HGNC:29912","CALCOCO2",-0.497748777309868,-63.9193022552798,0.0382513661202186
"537","ENSG00000161203","HGNC:564","AP2M1",-0.500290696678373,-80.8441453159424,0.005
"538","ENSG00000100280","HGNC:554","AP1B1",-0.513702978166451,-6.29763908716245,0.00546448087431694
"539","ENSG00000182307","HGNC:26104","C8orf33",-0.514742571134219,-30.4920314719863,0.015
"540","ENSG00000163468","HGNC:1616","CCT3",-0.516464477638596,-220.818238616329,0.00546448087431694
"541","ENSG00000187109","HGNC:7637","NAP1L1",-0.517445470087851,-261.929099420467,0.0218579234972678
"542","ENSG00000073969","HGNC:8016","NSF",-0.518171617172964,-31.0224476567584,0.0212765957446809
"543","ENSG00000127445","HGNC:8988","PIN1",-0.51940739434536,-6.49486617391732,0.01
"544","ENSG00000173402","HGNC:2666","DAG1",-0.519588572994529,-3.92246524210519,0.03
"545","ENSG00000159479","HGNC:19971","MED8",-0.525439840264273,-54.1533872179276,0.00523560209424084
"546","ENSG00000206503","HGNC:4931","HLA-A",-0.52922047662769,-167.112384256268,0.00531914893617021
"547","ENSG00000196914","HGNC:14193","ARHGEF12",-0.530689798336659,-17.3880392032957,0.01
"548","ENSG00000080503","HGNC:11098","SMARCA2",-0.530766219282201,-39.8053007079011,0.005
"549","ENSG00000104964","HGNC:307","TLE5",-0.531164782493325,-17.0420846285872,0.0106382978723404
"550","ENSG00000155506","HGNC:29531","LARP1",-0.538013867494067,-39.0375043008098,0.00523560209424084
"551","ENSG00000134086","HGNC:12687","VHL",-0.54023854070696,-11.2698674839739,0.03
"552","ENSG00000136936","HGNC:12814","XPA",-0.542530385531462,-6.33194067351332,0.0265957446808511
"553","ENSG00000164924","HGNC:12855","YWHAZ",-0.549018630404164,-1320.44195340586,0.00546448087431694
"554","ENSG00000181788","HGNC:10858","SIAH2",-0.558153377051904,-21.2873802754718,0.0104712041884817
"555","ENSG00000179295","HGNC:9644","PTPN11",-0.559918839029223,-25.1466521516565,0.025
"556","ENSG00000178896","HGNC:18189","EXOSC4",-0.567929415160566,-32.4116959252657,0.00523560209424084
"557","ENSG00000167085","HGNC:8912","PHB",-0.569864922789949,-123.301085216457,0.00546448087431694
"558","ENSG00000137947","HGNC:4648","GTF2B",-0.571263692957591,-57.1872419767311,0.005
"559","ENSG00000149923","HGNC:9319","PPP4C",-0.572834094636725,-49.3783329416492,0.00505050505050505
"560","ENSG00000136997","HGNC:7553","MYC",-0.572847631089982,-93.9437462849463,0.0104712041884817
"561","ENSG00000067715","HGNC:11509","SYT1",-0.57668603291184,-15.391605187813,0.0151515151515152
"562","ENSG00000239672","HGNC:7849","NME1",-0.580057827353389,-312.729091441829,0.005
"563","ENSG00000101255","HGNC:16228","TRIB3",-0.581139735481693,-37.2799106959596,0.005
"564","ENSG00000166908","HGNC:23786","PIP4K2C",-0.581185207835292,-30.2878541795734,0.01
"565","ENSG00000186716","HGNC:1014","BCR",-0.581246743115739,-6.62624611016023,0.02
"566","ENSG00000179950","HGNC:17042","PUF60",-0.585862999925025,-86.5641441420841,0.0109289617486339
"567","ENSG00000172062","HGNC:11117","SMN1",-0.586313894310667,-34.4054260274833,0.005
"568","ENSG00000165156","HGNC:12871","ZHX1",-0.588641607166626,-46.9182504980546,0.0106382978723404
"569","ENSG00000129354","HGNC:558","AP1M2",-0.594254142719685,-70.0692279246827,0.005
"570","ENSG00000134215","HGNC:12659","VAV3",-0.597636758671665,-67.6237021894853,0.0106382978723404
"571","ENSG00000113739","HGNC:11374","STC2",-0.599525488944666,-14.9316112584355,0.02
"572","ENSG00000067560","HGNC:667","RHOA",-0.599780108531559,-392.229394517549,0.00531914893617021
"573","ENSG00000170142","HGNC:12477","UBE2E1",-0.601921305277213,-25.5360385112025,0.015
"574","ENSG00000113522","HGNC:9816","RAD50",-0.609370767455869,-41.4811360333364,0.015
"575","ENSG00000168291","HGNC:8808","PDHB",-0.609746663402654,-79.5745119946139,0.01
"576","ENSG00000029725","HGNC:17677","RABEP1",-0.610354158090593,-42.7895447455086,0.03
"577","ENSG00000112851","HGNC:15842","ERBIN",-0.613959426290676,-72.1452131088476,0.00546448087431694
"578","ENSG00000154582","HGNC:11617","ELOC",-0.615896628246438,-240.660372236768,0.00523560209424084
"579","ENSG00000136068","HGNC:3755","FLNB",-0.623460310444843,-61.1634365285985,0.00523560209424084
"580","ENSG00000070087","HGNC:8882","PFN2",-0.626998421058509,-165.449438135762,0.025
"581","ENSG00000170365","HGNC:6767","SMAD1",-0.640085152691534,-47.0042101935733,0.01
"582","ENSG00000144566","HGNC:9783","RAB5A",-0.642218639346207,-107.985162625182,0.0372340425531915
